respID,Response,Std,DupeCount,OrigCount,OG99,OrigSum,OG99Sum,FlexCat,FlexCount,FlexSum,ShiftCount,ShiftSum,StartingRow,CaseOrder,RespSec,ReadSec,N,M,count,MAUI,pct_giving,UI95
94363814,paperclip?,paperclip,33,1,0,1,0,bind,1,1,0,0,2087,1,NA,13.01,928,294,33,0.446247178,0.037330317,1
60330215,bobby pin,hair tie,39,1,0,4,2,bind,1,2,0,1,2088,1,20.311,14.366,928,294,37,0.416337472,0.041855204,1
60330215,as a needle,needle,4,1,1,4,2,tip,1,2,1,1,2088,2,43.014,14.366,928,294,3,0.842832957,0.003393665,1
60330215,in place of a safety pin,safety pin,5,1,1,4,2,tip,0,2,0,1,2088,3,74.949,14.366,928,294,5,0.797968397,0.005656109,1
60330215,nail cleaner,clean fingernail,42,1,0,4,2,tip,0,2,0,1,2088,4,91.729,14.366,928,294,40,0.378103837,0.045248869,1
60330215,to push a reset button,press reset button,57,0,0,4,2,tip,0,2,0,1,2088,5,110.783,14.366,928,294,53,0.294441309,0.059954751,0
58218682,paper,paper s ,173,0,0,10,5,bind,1,6,1,10,2093,1,15.133,2.854,928,294,167,0.153639955,0.188914027,0
58218682,organize,organize,89,0,0,10,5,bind,0,6,0,10,2093,2,18.57,2.854,928,294,85,0.226721219,0.096153846,0
58218682,earrings,earring,62,0,0,10,5,bend,1,6,1,10,2093,3,22.98,2.854,928,294,57,0.263120767,0.064479638,0
58218682,crafts,arts crafts,39,1,0,10,5,bend,0,6,0,10,2093,4,25.607,2.854,928,294,35,0.436653499,0.03959276,1
58218682,lock pick,lock picker,186,0,0,10,5,tip,1,6,1,10,2093,5,40.719,2.854,928,294,178,0.10496614,0.201357466,0
58218682,tool,tool,26,1,0,10,5,tip,0,6,0,10,2093,6,47.725,2.854,928,294,23,0.539362302,0.0260181,1
58218682,stirrer,stir stick,4,1,1,10,5,tip,0,6,0,10,2093,7,67.472,2.854,928,294,4,0.819130926,0.004524887,1
58218682,clip paper,clip paper,27,1,0,10,5,bind,0,6,1,10,2093,8,77.99,2.854,928,294,26,0.511568849,0.029411765,1
58218682,put in a cup,jar filler,2,1,1,10,5,icon,1,6,1,10,2093,9,89.596,2.854,928,294,2,0.878668172,0.002262443,1
58218682,office supplies,office supply,33,1,0,10,5,location,1,6,1,10,2093,10,97.592,2.854,928,294,30,0.468115124,0.033936652,1
58218682,sculpture,sculpture,11,1,0,10,5,bend,0,6,1,10,2093,11,127.599,2.854,928,294,11,0.686653499,0.012443439,1
58218682,put in a box,box,6,1,1,10,5,location,0,6,1,10,2093,12,135.464,2.854,928,294,5,0.797968397,0.005656109,1
58218682,put in a drawer,desk drawer,4,1,1,10,5,location,0,6,0,10,2093,13,159.937,2.854,928,294,4,0.819130926,0.004524887,1
58218682,link together,chain,62,0,0,10,5,link,1,6,1,10,2093,14,171.337,2.854,928,294,58,0.246896163,0.06561086,0
58218682,play games with,play games,3,1,1,10,5,icon,0,6,1,10,2093,15,192.224,2.854,928,294,3,0.842832957,0.003393665,1
23480181,paper,paper s ,173,0,0,5,3,bind,1,5,1,5,2108,1,12.577,8.863,928,294,167,0.153639955,0.188914027,0
23480181,files,files,15,1,0,5,3,bind,0,5,0,5,2108,2,14.048,8.863,928,294,14,0.641083521,0.015837104,1
23480181,pages,pages,2,1,1,5,3,bind,0,5,0,5,2108,3,16.016,8.863,928,294,2,0.878668172,0.002262443,1
23480181,books,books,1,1,1,5,3,bind,0,5,0,5,2108,4,20.001,8.863,928,294,1,0.949633183,0.001131222,1
23480181,lockpick,lock picker,186,0,0,5,3,tip,1,5,1,5,2108,5,24.152,8.863,928,294,178,0.10496614,0.201357466,0
23480181,trombone,trombone,1,1,1,5,3,bend,1,5,1,5,2108,6,28.728,8.863,928,294,1,0.949633183,0.001131222,1
23480181,microsoft word,microsoft,29,1,0,5,3,icon,1,5,1,5,2108,7,62.703,8.863,928,294,28,0.488713318,0.031674208,1
23480181,chains,chain,62,0,0,5,3,link,1,5,1,5,2108,8,76.846,8.863,928,294,58,0.246896163,0.06561086,0
77794156,paper,paper s ,173,0,0,3,0,bind,1,4,1,5,2116,1,1.939,9.958,928,294,167,0.153639955,0.188914027,0
77794156,work,work,21,1,0,3,0,location,1,4,1,5,2116,2,5.986,9.958,928,294,21,0.567155756,0.023755656,1
77794156,bend,bend,39,1,0,3,0,bend,1,4,1,5,2116,3,9.555,9.958,928,294,38,0.405756208,0.042986425,1
77794156,office,office,51,0,0,3,0,location,0,4,1,5,2116,4,12.906,9.958,928,294,45,0.342268623,0.050904977,0
77794156,word,microsoft,29,1,0,3,0,icon,1,4,1,5,2116,5,16.666,9.958,928,294,28,0.488713318,0.031674208,1
32262733,jewelry,jewelry,23,1,0,3,0,bend,1,2,1,2,2121,1,10.673,32.04,928,294,22,0.551918736,0.024886878,1
32262733,ornament hangers,hang ornament,18,1,0,3,0,bend,0,2,0,2,2121,2,34.839,32.04,928,294,18,0.594808126,0.020361991,1
32262733,chip clips,chip clip,15,1,0,3,0,bind,1,2,1,2,2121,3,95.912,32.04,928,294,14,0.641083521,0.015837104,1
69214566,hold paper,hold paper together,294,0,0,2,0,bind,1,3,0,2,2124,1,7.184,1.457,928,294,283,0.039926637,0.320135747,0
69214566,paper,paper s ,173,0,0,2,0,bind,0,3,0,2,2124,2,9.401,1.457,928,294,167,0.153639955,0.188914027,0
69214566,clip,clip,24,1,0,2,0,icon,1,3,1,2,2124,3,10.337,1.457,928,294,22,0.551918736,0.024886878,1
69214566,silver,silver,31,1,0,2,0,attribute,1,3,1,2,2124,4,12.377,1.457,928,294,31,0.455276524,0.035067873,1
75034278,Papers,paper s ,173,0,0,1,1,bind,1,2,1,2,2128,1,4.638,7.044,928,294,167,0.153639955,0.188914027,0
75034278,hang decor,hang d cor,1,1,1,1,1,link,1,2,1,2,2128,2,21.705,7.044,928,294,1,0.949633183,0.001131222,1
12138126,paper,paper s ,173,0,0,3,1,bind,1,4,1,4,2130,1,2.711,3.525,928,294,167,0.153639955,0.188914027,0
12138126,necklace,necklace,41,1,0,3,1,link,1,4,1,4,2130,2,5.518,3.525,928,294,39,0.394892777,0.044117647,1
12138126,play game,play games,3,1,1,3,1,icon,1,4,1,4,2130,3,14.612,3.525,928,294,3,0.842832957,0.003393665,1
12138126,iphone sim card slot,eject disk sim tray,28,1,0,3,1,tip,1,4,1,4,2130,4,23.958,3.525,928,294,27,0.500282167,0.030542986,1
12138126,reset button on electronic device,press reset button,57,0,0,3,1,tip,0,4,0,4,2130,5,36.923,3.525,928,294,53,0.294441309,0.059954751,0
69951834,Staple,staple,49,0,0,7,3,bend,1,5,1,5,2135,1,11.264,16.752,928,294,49,0.315744921,0.055429864,0
69951834,tape,tape,4,1,1,7,3,location,1,5,1,5,2135,2,14.395,16.752,928,294,4,0.819130926,0.004524887,1
69951834,fastener,fastener,32,1,0,7,3,bind,1,5,1,5,2135,3,25.047,16.752,928,294,30,0.468115124,0.033936652,1
69951834,brad,brad,1,1,1,7,3,bind,0,5,0,5,2135,4,27.833,16.752,928,294,1,0.949633183,0.001131222,1
69951834,metal,metal,145,0,0,7,3,attribute,1,5,1,5,2135,5,40.863,16.752,928,294,133,0.195965011,0.150452489,0
69951834,colored,colors,46,1,0,7,3,attribute,0,5,0,5,2135,6,45.285,16.752,928,294,45,0.342268623,0.050904977,0
69951834,plastic,plastic,37,1,0,7,3,attribute,0,5,0,5,2135,7,49.378,16.752,928,294,36,0.426636569,0.040723982,1
69951834,decorative,decoration,8,1,1,7,3,icon,1,5,1,5,2135,8,54.022,16.752,928,294,8,0.7251693,0.009049774,1
69951834,clio,clip,24,1,0,7,3,icon,0,5,0,5,2135,9,56.984,16.752,928,294,22,0.551918736,0.024886878,1
88903080,nail dirt remover,clean fingernail,42,1,0,3,2,tip,1,2,1,2,2144,1,5.024,1.914,928,294,40,0.378103837,0.045248869,1
88903080,dirt picker,dirt picker,2,1,1,3,2,tip,0,2,0,2,2144,2,10.596,1.914,928,294,2,0.878668172,0.002262443,1
88903080,horse shoe cleaner,horseshoe cleaner,1,1,1,3,2,tip,0,2,0,2,2144,3,17.14,1.914,928,294,1,0.949633183,0.001131222,1
88903080,keep papers together,hold paper together,294,0,0,3,2,bind,1,2,1,2,2144,4,23.322,1.914,928,294,283,0.039926637,0.320135747,0
48161169,use to reset computer/eject stuck disk,press reset button,57,0,0,6,3,tip,1,6,1,7,2148,1,33.19,5.699,928,294,53,0.294441309,0.059954751,0
48161169,student essays,essay,5,1,1,6,3,bind,1,6,1,7,2148,2,42.98,5.699,928,294,5,0.797968397,0.005656109,1
48161169,short story submissions,short story,1,1,1,6,3,bind,0,6,0,7,2148,3,50.339,5.699,928,294,1,0.949633183,0.001131222,1
48161169,metal,metal,145,0,0,6,3,attribute,1,6,1,7,2148,4,54.644,5.699,928,294,133,0.195965011,0.150452489,0
48161169,round edges,round,6,1,1,6,3,attribute,0,6,0,7,2148,5,56.9,5.699,928,294,6,0.775112867,0.00678733,1
48161169,chain,chain,62,0,0,6,3,link,1,6,1,7,2148,6,62.939,5.699,928,294,58,0.246896163,0.06561086,0
48161169,paperclip holder,holder,22,1,0,6,3,bend,1,6,1,7,2148,7,82.972,5.699,928,294,20,0.578724605,0.022624434,1
48161169,desk,desk,14,1,0,6,3,location,1,6,1,7,2148,8,84.611,5.699,928,294,14,0.641083521,0.015837104,1
48161169,documents,documents,12,1,0,6,3,bind,0,6,1,7,2148,9,91.954,5.699,928,294,11,0.686653499,0.012443439,1
10452422,Printer,printer,3,1,1,7,4,location,1,4,1,6,2157,1,4.378,29.76,928,294,3,0.842832957,0.003393665,1
10452422,Desk,desk,14,1,0,7,4,location,0,4,0,6,2157,2,7.112,29.76,928,294,14,0.641083521,0.015837104,1
10452422,Computer,computer,2,1,1,7,4,location,0,4,0,6,2157,3,10.524,29.76,928,294,2,0.878668172,0.002262443,1
10452422,ink pens,pencil pen,18,1,0,7,4,tip,1,4,1,6,2157,4,16.919,29.76,928,294,18,0.594808126,0.020361991,1
10452422,copier paper,copier paper,1,1,1,7,4,location,0,4,1,6,2157,5,23.476,29.76,928,294,1,0.949633183,0.001131222,1
10452422,staple,staple,49,0,0,7,4,bend,1,4,1,6,2157,6,30.745,29.76,928,294,49,0.315744921,0.055429864,0
10452422,files,files,15,1,0,7,4,bind,1,4,1,6,2157,7,36.068,29.76,928,294,14,0.641083521,0.015837104,1
10452422,filing cabinet,filing,5,1,1,7,4,bind,0,4,0,6,2157,8,42.888,29.76,928,294,5,0.797968397,0.005656109,1
10452422,office,office,51,0,0,7,4,location,0,4,1,6,2157,9,48.369,29.76,928,294,45,0.342268623,0.050904977,0
26985971,flexible,flexible,4,1,1,3,2,attribute,1,1,1,1,2166,1,9.718,18.429,928,294,4,0.819130926,0.004524887,1
26985971,small,small,42,1,0,3,2,attribute,0,1,0,1,2166,2,15.727,18.429,928,294,40,0.378103837,0.045248869,1
26985971,shiny,shiny,8,1,1,3,2,attribute,0,1,0,1,2166,3,22.385,18.429,928,294,7,0.750141084,0.007918552,1
12157740,Clipping papers together,hold paper together,294,0,0,1,0,bind,1,3,1,3,2169,1,29.227,8.555,928,294,283,0.039926637,0.320135747,0
12157740,picking locks,lock picker,186,0,0,1,0,tip,1,3,1,3,2169,2,54.043,8.555,928,294,178,0.10496614,0.201357466,0
12157740,school,school,15,1,0,1,0,location,1,3,1,3,2169,3,58.98,8.555,928,294,15,0.624576749,0.016968326,1
97649442,Earring,earring,62,0,0,8,5,bend,1,4,1,6,2172,1,6.827,10.598,928,294,57,0.263120767,0.064479638,0
97649442,weapon,weapon,32,1,0,8,5,tip,1,4,1,6,2172,2,22.733,10.598,928,294,29,0.480671558,0.03280543,1
97649442,needle,needle,4,1,1,8,5,tip,0,4,0,6,2172,3,34.113,10.598,928,294,3,0.842832957,0.003393665,1
97649442,pin,pin,9,1,1,8,5,tip,0,4,0,6,2172,4,66.892,10.598,928,294,8,0.7251693,0.009049774,1
97649442,somethin used to hang an object from a drop ceiling,hang from drop ceiling,1,1,1,8,5,link,1,4,1,6,2172,5,115.266,10.598,928,294,1,0.949633183,0.001131222,1
97649442,scratch lottery caeds,scratch lottery ticket,3,1,1,8,5,tip,0,4,1,6,2172,6,158.335,10.598,928,294,3,0.842832957,0.003393665,1
97649442,Clasp,clasp,11,1,0,8,5,bind,1,4,1,6,2172,7,201.741,10.598,928,294,9,0.706123025,0.010180995,1
97649442,toothpick,toothpick,58,0,0,8,5,tip,0,4,1,6,2172,8,211.614,10.598,928,294,56,0.279063205,0.063348416,0
97649442,backscratcher,back scratcher,6,1,1,8,5,tip,0,4,0,6,2172,9,222.911,10.598,928,294,5,0.797968397,0.005656109,1
97649442,clean nails,clean fingernail,42,1,0,8,5,tip,0,4,0,6,2172,10,260.465,10.598,928,294,40,0.378103837,0.045248869,1
31812440,metal,metal,145,0,0,4,3,attribute,1,3,1,3,2182,1,16.918,77.552,928,294,133,0.195965011,0.150452489,0
31812440,colored,colors,46,1,0,4,3,attribute,0,3,0,3,2182,2,24.477,77.552,928,294,45,0.342268623,0.050904977,0
31812440,strong,strong,2,1,1,4,3,attribute,0,3,0,3,2182,3,32.186,77.552,928,294,2,0.878668172,0.002262443,1
31812440,binding,binding,9,1,1,4,3,bind,1,3,1,3,2182,4,67.959,77.552,928,294,9,0.706123025,0.010180995,1
31812440,paper,paper s ,173,0,0,4,3,bind,0,3,0,3,2182,5,74.772,77.552,928,294,167,0.153639955,0.188914027,0
31812440,marker,marker,1,1,1,4,3,tip,1,3,1,3,2182,6,76.894,77.552,928,294,1,0.949633183,0.001131222,1
10463558,Spearing things,spear,1,1,1,6,3,tip,1,4,0,4,2188,1,9.439,4.209,928,294,1,0.949633183,0.001131222,1
10463558,Cleaning your nails,clean fingernail,42,1,0,6,3,tip,0,4,0,4,2188,2,14.334,4.209,928,294,40,0.378103837,0.045248869,1
10463558,Cleaning tile,clean grout,6,1,1,6,3,tip,0,4,0,4,2188,3,17.814,4.209,928,294,6,0.775112867,0.00678733,1
10463558,toy for a pet,pet toy,2,1,1,6,3,icon,1,4,1,4,2188,4,25.294,4.209,928,294,2,0.878668172,0.002262443,1
10463558,push pin,tack,10,1,0,6,3,tip,0,4,1,4,2188,5,31.27,4.209,928,294,9,0.706123025,0.010180995,1
10463558,holding things together,together,54,0,0,6,3,bind,1,4,1,4,2188,6,37.15,4.209,928,294,49,0.315744921,0.055429864,0
10463558,art projects,arts crafts,39,1,0,6,3,bend,1,4,1,4,2188,7,48.846,4.209,928,294,35,0.436653499,0.03959276,1
43791558,size,sizes,9,1,1,3,2,attribute,1,1,1,1,2195,1,6.022,1.847,928,294,8,0.7251693,0.009049774,1
43791558,color,colors,46,1,0,3,2,attribute,0,1,0,1,2195,2,8.468,1.847,928,294,45,0.342268623,0.050904977,0
43791558,material made of,material,1,1,1,3,2,attribute,0,1,0,1,2195,3,22.291,1.847,928,294,1,0.949633183,0.001131222,1
94514529,Metal,metal,145,0,0,2,1,attribute,1,2,0,1,2198,1,5.634,1.754,928,294,133,0.195965011,0.150452489,0
94514529,Useful,useful,27,1,0,2,1,icon,1,2,1,1,2198,2,14.101,1.754,928,294,24,0.532731377,0.027149321,1
94514529,Helpful,helpful,7,1,1,2,1,icon,0,2,0,1,2198,3,19.808,1.754,928,294,6,0.775112867,0.00678733,1
87282590,Microsoft Office Assistant-Clippy,microsoft,29,1,0,5,3,icon,1,3,0,2,2201,1,NA,3.162,928,294,28,0.488713318,0.031674208,1
87282590,work,work,21,1,0,5,3,location,1,3,1,2,2201,2,NA,3.162,928,294,21,0.567155756,0.023755656,1
87282590,paperwork,paperwork,8,1,1,5,3,bind,1,3,1,2,2201,3,NA,3.162,928,294,8,0.7251693,0.009049774,1
87282590,bookkeeping,book keeping,1,1,1,5,3,bind,0,3,0,2,2201,4,NA,3.162,928,294,1,0.949633183,0.001131222,1
87282590,church offerings,church offering,1,1,1,5,3,bind,0,3,0,2,2201,5,NA,3.162,928,294,1,0.949633183,0.001131222,1
87282590,organization,organize,89,0,0,5,3,bind,0,3,0,2,2201,6,NA,3.162,928,294,85,0.226721219,0.096153846,0
27011024,Organize,organize,89,0,0,1,0,bind,1,3,0,3,2207,1,4.803,7.147,928,294,85,0.226721219,0.096153846,0
27011024,Metal,metal,145,0,0,1,0,attribute,1,3,1,3,2207,2,10.494,7.147,928,294,133,0.195965011,0.150452489,0
27011024,Hold papers,hold paper together,294,0,0,1,0,bind,0,3,1,3,2207,3,16.128,7.147,928,294,283,0.039926637,0.320135747,0
27011024,Poke,poker,26,1,0,1,0,tip,1,3,1,3,2207,4,18.68,7.147,928,294,25,0.522291196,0.028280543,1
78009718,Paperclip,paperclip,33,1,0,1,0,bind,1,1,1,1,2211,1,11.214,2.988,928,294,33,0.446247178,0.037330317,1
56095146,hold papers,hold paper together,294,0,0,13,9,bind,1,6,0,10,2212,1,8.713,21.61,928,294,283,0.039926637,0.320135747,0
56095146,jimmy lock,lock picker,186,0,0,13,9,tip,1,6,1,10,2212,2,25.834,21.61,928,294,178,0.10496614,0.201357466,0
56095146,scrape pipe,pipe cleaner,10,1,0,13,9,tip,0,6,0,10,2212,3,33.234,21.61,928,294,10,0.695823928,0.011312217,1
56095146,poke hole,poke a hole in something,25,1,0,13,9,tip,0,6,0,10,2212,4,41.82,21.61,928,294,25,0.522291196,0.028280543,1
56095146,hold straps together,hold straps together,1,1,1,13,9,bind,0,6,1,10,2212,5,52.351,21.61,928,294,1,0.949633183,0.001131222,1
56095146,short a circut?,short circuit,1,1,1,13,9,attribute,1,6,1,10,2212,6,65.878,21.61,928,294,1,0.949633183,0.001131222,1
56095146,make a circut,circuit,9,1,1,13,9,link,1,6,1,10,2212,7,73.849,21.61,928,294,9,0.706123025,0.010180995,1
56095146,key chain,keyring,17,1,0,13,9,bend,1,6,1,10,2212,8,87.374,21.61,928,294,15,0.624576749,0.016968326,1
56095146,art,arts crafts,39,1,0,13,9,bend,0,6,0,10,2212,9,97.889,21.61,928,294,35,0.436653499,0.03959276,1
56095146,earring,earring,62,0,0,13,9,bend,0,6,0,10,2212,10,104.783,21.61,928,294,57,0.263120767,0.064479638,0
56095146,underframe wire for miniature figure,wireframe,3,1,1,13,9,bend,0,6,0,10,2212,11,126.972,21.61,928,294,3,0.842832957,0.003393665,1
56095146,hang something from a thumb tack,hang from tack,1,1,1,13,9,link,0,6,1,10,2212,12,158.518,21.61,928,294,1,0.949633183,0.001131222,1
56095146,spoon,spoon,1,1,1,13,9,icon,1,6,1,10,2212,13,167.066,21.61,928,294,1,0.949633183,0.001131222,1
56095146,kebab holder,kebab,3,1,1,13,9,tip,0,6,1,10,2212,14,176.387,21.61,928,294,3,0.842832957,0.003393665,1
56095146,roach killer,roach killer,1,1,1,13,9,bind,0,6,1,10,2212,15,184.287,21.61,928,294,1,0.949633183,0.001131222,1
56095146,olive stabber,olive stabber,1,1,1,13,9,tip,0,6,1,10,2212,16,209.052,21.61,928,294,1,0.949633183,0.001131222,1
52470878,to clip paper,clip paper,27,1,0,3,1,bind,1,2,1,2,2228,1,5.918,2.734,928,294,26,0.511568849,0.029411765,1
52470878,To dig objects out of small places,retrieve from small space,14,1,0,3,1,tip,1,2,1,2,2228,2,18.53,2.734,928,294,12,0.672121896,0.013574661,1
52470878,to clean grout,clean grout,6,1,1,3,1,tip,0,2,0,2,2228,3,29.184,2.734,928,294,6,0.775112867,0.00678733,1
76917568,keep two pieces of paper together,hold paper together,294,0,0,3,2,bind,1,2,1,3,2231,1,27.695,19.04,928,294,283,0.039926637,0.320135747,0
76917568,keep a pincurl in place,keep pincurl in place,1,1,1,3,2,bind,0,2,0,3,2231,2,39.064,19.04,928,294,1,0.949633183,0.001131222,1
76917568,clean your fingernail with it,clean fingernail,42,1,0,3,2,tip,1,2,1,3,2231,3,55.26,19.04,928,294,40,0.378103837,0.045248869,1
76917568,hold the laundry on the line,clothespin,9,1,1,3,2,bind,0,2,1,3,2231,4,70.253,19.04,928,294,9,0.706123025,0.010180995,1
40497959,Holds thing together,together,54,0,0,4,2,bind,1,4,0,4,2235,1,16.224,28.125,928,294,49,0.315744921,0.055429864,0
40497959,Is used to open locked doors on TV,open tv door,1,1,1,4,2,tip,1,4,1,4,2235,2,73.91,28.125,928,294,1,0.949633183,0.001131222,1
40497959,Simple,simple,1,1,1,4,2,attribute,1,4,1,4,2235,3,89.229,28.125,928,294,1,0.949633183,0.001131222,1
40497959,can bend out of shape,bend,39,1,0,4,2,bend,1,4,1,4,2235,4,161.753,28.125,928,294,38,0.405756208,0.042986425,1
40497959,can be a weapon,weapon,32,1,0,4,2,tip,0,4,1,4,2235,5,185.526,28.125,928,294,29,0.480671558,0.03280543,1
64887182,Paperclip,paperclip,33,1,0,1,0,bind,1,1,1,1,2240,1,11.214,5.324,928,294,33,0.446247178,0.037330317,1
27411237,bind papers,binding,9,1,1,12,8,bind,1,5,0,6,2241,1,4.592,15.337,928,294,9,0.706123025,0.010180995,1
27411237,make sculptures,sculpture,11,1,0,12,8,bend,1,5,1,6,2241,2,15.081,15.337,928,294,11,0.686653499,0.012443439,1
27411237,tie things together,together,54,0,0,12,8,bind,0,5,1,6,2241,3,22.357,15.337,928,294,49,0.315744921,0.055429864,0
27411237,convey electricity,circuit,9,1,1,12,8,link,1,5,1,6,2241,4,33.306,15.337,928,294,9,0.706123025,0.010180995,1
27411237,make hangers,hanger,13,1,0,12,8,bend,0,5,1,6,2241,5,40.475,15.337,928,294,12,0.672121896,0.013574661,1
27411237,make metal loops for jewelry,jewelry,23,1,0,12,8,bend,0,5,0,6,2241,6,55.541,15.337,928,294,22,0.551918736,0.024886878,1
27411237,small posts for growing plants,plant support,1,1,1,12,8,tip,1,5,1,6,2241,7,75.115,15.337,928,294,1,0.949633183,0.001131222,1
27411237,tiny weapon,weapon,32,1,0,12,8,tip,0,5,0,6,2241,8,85.18,15.337,928,294,29,0.480671558,0.03280543,1
27411237,buy a house (as the guy on craigslist did),red paperclip,5,1,1,12,8,icon,1,5,1,6,2241,9,179.192,15.337,928,294,5,0.797968397,0.005656109,1
27411237,write a song about a paperclip,write song about paperclip,1,1,1,12,8,icon,0,5,0,6,2241,10,190.597,15.337,928,294,1,0.949633183,0.001131222,1
27411237,start a cult around the worship of paperclips,start paperclip cult,1,1,1,12,8,icon,0,5,0,6,2241,11,219.843,15.337,928,294,1,0.949633183,0.001131222,1
27411237,get a job making paperclips,job making paperclips,1,1,1,12,8,icon,0,5,0,6,2241,12,225.104,15.337,928,294,1,0.949633183,0.001131222,1
27411237,paperclip possibilities are endless,endless possibilities,1,1,1,12,8,icon,0,5,0,6,2241,13,238.632,15.337,928,294,1,0.949633183,0.001131222,1
36423008,CLIP PAPERS TOGETHER,hold paper together,294,0,0,0,0,bind,1,2,1,2,2254,1,7.222,2.515,928,294,283,0.039926637,0.320135747,0
36423008,LOCK PICK,lock picker,186,0,0,0,0,tip,1,2,1,2,2254,2,10.566,2.515,928,294,178,0.10496614,0.201357466,0
36423008,TOOTHPICK,toothpick,58,0,0,0,0,tip,0,2,0,2,2254,3,17.917,2.515,928,294,56,0.279063205,0.063348416,0
36423008,TEETH CLEANER,toothpick,58,0,0,0,0,tip,0,2,0,2,2254,4,24.543,2.515,928,294,56,0.279063205,0.063348416,0
35391234,To attatch the pappers commonly.,attach,20,1,0,1,0,bind,1,1,1,1,2258,1,41.167,2.532,928,294,20,0.578724605,0.022624434,1
46162700,plastic,plastic,37,1,0,1,0,attribute,1,1,1,1,2259,1,31.1,1.951,928,294,36,0.426636569,0.040723982,1
18449061,envelope clasp,envelope clasp,1,1,1,4,2,bind,1,3,1,3,2260,1,28.551,7.957,928,294,1,0.949633183,0.001131222,1
18449061,keyring,keyring,17,1,0,4,2,bend,1,3,1,3,2260,2,45.476,7.957,928,294,15,0.624576749,0.016968326,1
18449061,lock pick,lock picker,186,0,0,4,2,tip,1,3,1,3,2260,3,66.796,7.957,928,294,178,0.10496614,0.201357466,0
18449061,disc removal tool,eject disk sim tray,28,1,0,4,2,tip,0,3,0,3,2260,4,93.37,7.957,928,294,27,0.500282167,0.030542986,1
18449061,eyeglasses frame repair,glass repair,5,1,1,4,2,tip,0,3,0,3,2260,5,144.839,7.957,928,294,5,0.797968397,0.005656109,1
64199247,stapler,stapler,13,1,0,3,1,attribute,1,3,1,4,2265,1,2.835,2.716,928,294,13,0.656179458,0.014705882,1
64199247,paper,paper s ,173,0,0,3,1,bind,1,3,1,4,2265,2,4.107,2.716,928,294,167,0.153639955,0.188914027,0
64199247,work,work,21,1,0,3,1,location,1,3,1,4,2265,3,5.211,2.716,928,294,21,0.567155756,0.023755656,1
64199247,office,office,51,0,0,3,1,location,0,3,0,4,2265,4,7.867,2.716,928,294,45,0.342268623,0.050904977,0
64199247,organized,organize,89,0,0,3,1,bind,0,3,1,4,2265,5,13.163,2.716,928,294,85,0.226721219,0.096153846,0
64199247,reports,report,7,1,1,3,1,bind,0,3,0,4,2265,6,15.803,2.716,928,294,7,0.750141084,0.007918552,1
51279120,paperclip,paperclip,33,1,0,1,0,bind,1,1,0,0,2271,1,NA,2.587,928,294,33,0.446247178,0.037330317,1
36946783,Build things from paperclips,make things,2,1,1,4,3,bend,1,3,1,4,2272,1,25.253,23.42,928,294,2,0.878668172,0.002262443,1
36946783,I use paperclips alot at work,work,21,1,0,4,3,location,1,3,1,4,2272,2,43.507,23.42,928,294,21,0.567155756,0.023755656,1
36946783,shoot paperclips from rubber bands,rubber bands,2,1,1,4,3,icon,1,3,1,4,2272,3,55.518,23.42,928,294,2,0.878668172,0.002262443,1
36946783,paperclip animals,paperclip animals,1,1,1,4,3,bend,0,3,1,4,2272,4,77.085,23.42,928,294,1,0.949633183,0.001131222,1
70783394,paper,paper s ,173,0,0,3,1,bind,1,2,1,4,2276,1,NA,29.514,928,294,167,0.153639955,0.188914027,0
70783394,grouping,group,4,1,1,3,1,attribute,1,2,1,4,2276,2,NA,29.514,928,294,4,0.819130926,0.004524887,1
