partID,TypeItem,Response,Std,FlexCat
84203038,I1,glasses,glasses,flat
84203038,I1,paper,paper,flat
84203038,I1,box,box,container
70641821,I1,Cinnamon Toast Crunch,Cinnamon Toast Crunch,flat
70641821,I1,Bread,Bread,flat
70641821,I1,Computer screen,Computer,technology
70641821,I1,TV screen,television,technology
70641821,I1,Box,Box,container
70641821,I1,Square root,Square root,clever
41474847,I1,ice cubes,ice cube,shape
41474847,I1,waffles,waffle,flat
41474847,I1,windows,window,structural
41474847,I1,pictures,photo,flat
41474847,I1,crackers,cracker,flat
41474847,I1,calendar,calendar,flat
41474847,I1,tiles,tile,flat
41474847,I1,chocolates,chocolates,flat
12211745,I1,paper,paper,flat
12211745,I1,checker board,checker board,game
12211745,I1,cheese,cheese,flat
12211745,I1,cheez its,cheez-its,flat
35111401,I1,Candy bar ,Candy bar,shape
35111401,I1,Cell phone,Cell phone,technology
35111401,I1,Mirror,Mirror,flat
35111401,I1,Box,Box,container
35111401,I1,Microwave ,Microwave,technology
88588876,I1,house,house,structural
88588876,I1,truck,truck,container
88588876,I1,dice,dice,game
88588876,I1,window,window,structural
88588876,I1,starburst friut chews,Starburst,shape
88588876,I1,Borg Cube,Borg Cube,clever
88588876,I1,sugar cube,sugar cube,shape
94321666,I1,Tissue box,Tissue box,container
94321666,I1,stove,stove,container
94321666,I1,rubix cube,Rubik's cube,game
94321666,I1,jack-in-the-box,jack-in-the-box,container
94321666,I1,jewelry boxes,jewelry box,container
94321666,I1,washing machine,washing machine,container
94321666,I1,dryer,dryer,technology
94321666,I1,old fashioned tv set,television,technology
94321666,I1,tile,tile,flat
94321666,I1,blocks,block,shape
94321666,I1,dice,dice,game
94321666,I1,petit four,petit four,flat
57904483,I1,conservative people,conservative people,clever
57904483,I1,televisions,television,technology
57904483,I1,computer screens,Computer,technology
57904483,I1,cardboard box,cardboard box,container
98653576,I1,picture frame,photo frame,structural
98653576,I1,tv,television,technology
98653576,I1,computer,computer,technology
98653576,I1,tablet,tablet,technology
81441646,I1,calendar,calendar,flat
81441646,I1,heater,heater,structural
81441646,I1,book,book,flat
81441646,I1,end table,end table,structural
81441646,I1,picture frame,photo frame,structural
25096960,I1,box,box,container
25096960,I1,table,table,structural
25096960,I1,room,room,structural
25096960,I1,bed,bed,structural
25096960,I1,rug,rug,flat
25096960,I1,tv screen,television,technology
25096960,I1,computer screen,computer,technology
72709560,I1,some books,book,flat
72709560,I1,cheese,cheese,flat
72709560,I1,tiles,tile,flat
72709560,I1,meals,meal,clever
52666535,I1,ice cube,ice cube,shape
52666535,I1,baseball diamond,baseball diamond,game
52666535,I1,50's slang for a nerd,50's slang for a nerd,clever
52666535,I1,chess board,chess board,game
72741472,I1,box,box,container
72741472,I1,tube,tube,structural
72741472,I1,block,block,shape
30625736,I1,Table,Table,structural
30625736,I1,Box,Box,container
30625736,I1,Window,Window,structural
30625736,I1,Plate,Plate,flat
30625736,I1,Picture frame,photo frame,structural
30625736,I1,Book,Book,flat
30625736,I1,Planter,Planter box,container
74401053,I1,box,box,container
74401053,I1,peg,peg,clever
74401053,I1,block,block,shape
74401053,I1,brick,brick,shape
74401053,I1,person,person,clever
74401053,I1,face,face,shape
74401053,I1,sidewalk,sidewalk,flat
74401053,I1,house,house,structural
74401053,I1,building,building,structural
74401053,I1,bed,bed,structural
95860891,I1,Wallet,Wallet,container
95860891,I1,pizza,pizza,flat
95860891,I1,squares,square,shape
95860891,I1,box,box,container
63285384,I1,paper,paper,flat
63285384,I1,boxes,box,container
63285384,I1,Television set,Television,technology
63285384,I1,toys,toys,game
63285384,I1,ice cubes,ice cube,shape
63285384,I1,food,food,flat
10904270,I1,monitor,monitor,technology
10904270,I1,window,window,structural
10904270,I1,cell phone,cell phone,technology
10904270,I1,tissue box,tissue box,container
10904270,I1,pc case,pc case,technology
53012296,I1,dice,dice,game
53012296,I1,box,box,container
53012296,I1,wallet ,wallet,container
53012296,I1,nerds,nerds,container
53012296,I1,glasses,glasses,flat
53012296,I1,stamp,stamp,flat
53012296,I1,post it note,post-it note,flat
53012296,I1,Mondrian ,Mondrian,shape
57595963,I1,cube,cube,shape
13211126,I1,TV,television,technology
13211126,I1,Laptot,Laptop,technology
13211126,I1,filling cabnet,file cabinet,container
13211126,I1,box,box,container
13211126,I1,table,table,structural
13211126,I1,foot stool,foot stool,structural
71511968,I1,Boxes,box,container
71511968,I1,Books,book,flat
71511968,I1,Crackers,cracker,flat
71511968,I1,Dishes,dish,flat
71511968,I1,Frames,frame,structural
71511968,I1,Laptops,Laptop,technology
71511968,I1,Phone,Phone,technology
71511968,I1,Photo album,Photo album,flat
67115942,I1,Tables,table,structural
67115942,I1,Squares,Square,shape
67115942,I1,Houses,house,structural
67115942,I1,Monitors,Monitor,technology
67115942,I1,Program windows,Program window,technology
67115942,I1,Medicine boxes,Medicine box,container
67115942,I1,Food packages,Food package,container
67115942,I1,Post it nots,post-it note,flat
67115942,I1,Take away food packaging,takeout food container,container
85826709,I1,box,box,container
85826709,I1,book,book,flat
62756306,I1,plates,plate,flat
62756306,I1,boxes,box,container
62756306,I1,blocks,block,shape
62756306,I1,side of a dice,side of die,shape
62756306,I1,picture frame,photo frame,structural
62756306,I1,ceramic tile,ceramic tile,flat
62756306,I1,dining room chair seat,chair,structural
62756306,I1,sofa cushion,sofa cushion,flat
56617316,I1,box,box,container
56617316,I1,house,house,structural
56617316,I1,ice cube,ice cube,shape
56617316,I1,rubik's cube,rubik's cube,game
56617316,I1,plaza,plaza,flat
51142382,I1,television,television,technology
51142382,I1,box,box,container
51142382,I1,window,window,structural
47077487,I1,Pillow,Pillow,structural
47077487,I1,Clock,Clock,technology
47077487,I1,Tupperware,Tupperware,container
21792846,I1,cube,cube,shape
21792846,I1,tv,television,technology
21792846,I1,box,box,container
21792846,I1,picture ,photo,flat
34315648,I1,Vincent Vega,Vincent Vega,clever
34315648,I1,everything in minecraft,minecraft,technology
34315648,I1,picture frame,photo frame,structural
34315648,I1,cd case,CD/DVD case,container
25327766,I1,Crackers,cracker,flat
25327766,I1,tables,table,structural
25327766,I1,windows,window,structural
25327766,I1,chair seats,chair,structural
25327766,I1,cabinets,cabinet,container
25327766,I1,tiles,tile,flat
25327766,I1,books,book,flat
25327766,I1,pictures,photo,flat
25327766,I1,frames,frame,structural
25327766,I1,televisions,television,technology
25327766,I1,puzzles,puzzle,game
25327766,I1,paper,paper,flat
25327766,I1,buttons,button,flat
25327766,I1,earrings,earring,shape
25327766,I1,pendants,pendant,shape
25327766,I1,light switches,light switch,flat
25327766,I1,clocks,clock,technology
25327766,I1,pizza,pizza,flat
25327766,I1,brownies,brownie,shape
25327766,I1,cakes,cakes,shape
25327766,I1,sponges,sponge,shape
25327766,I1,glasses,glasses,flat
25327766,I1,plates,plate,flat
25327766,I1,paintings,painting,flat
25327766,I1,rugs,rug,flat
25327766,I1,beds,bed,structural
25327766,I1,sandwiches,sandwich,flat
25327766,I1,bread,bread,flat
25327766,I1,lamps,lamp,structural
25327766,I1,post it notes,post-it note,flat
25327766,I1,pockets,pocket,flat
25327766,I1,blocks,block,shape
25327766,I1,legos,legos,game
25327766,I1,cd cases,CD/DVD case,container
25327766,I1,pillows,pillow,structural
25327766,I1,blankets,blanket,flat
25327766,I1,boxes,box,container
25327766,I1,dice,dice,game
25327766,I1,mirrors,mirror,flat
25327766,I1,screens,screen,technology
69486435,I1,Box,Box,container
69486435,I1,TV,television,technology
69486435,I1,Picture Frame,photo Frame,structural
69486435,I1,Books,book,flat
69486435,I1,Window,Window,structural
69486435,I1,Cracker,Cracker,flat
69486435,I1,Pizza Box,pizza box,container
36615353,I1,Window pane,window,structural
36615353,I1,box,box,container
36615353,I1,Laptop,Laptop,technology
36615353,I1,Books,book,flat
36615353,I1,Picture Frame,photo Frame,structural
36615353,I1,Building,Building,structural
36615353,I1,Box Fan,Box Fan,shape
20588697,I1,Block,Block,shape
20588697,I1,Box,Box,container
71894412,I1,boxing ring ,boxing ring,container
38661327,I1,box,box,container
38661327,I1,buildings,building,structural
38661327,I1,cell phone boxes,cell phone box,technology
38661327,I1,amazon packages,amazon package,container
38661327,I1,dumpsters,dumpster,structural
38661327,I1,tables,table,structural
38661327,I1,chairs,chair,structural
38661327,I1,windows,window,structural
38661327,I1,signs,sign,structural
38661327,I1,squares,square,shape
38661327,I1,old box tv's,television,technology
70328357,I1,table,table,structural
70328357,I1,slice of cheese,cheese slice,flat
70328357,I1,tv,television,technology
70328357,I1,Polaroid picture,Polaroid photo,flat
70328357,I1,picture frame,photo frame,structural
70328357,I1,book,book,flat
70328357,I1,box,box,container
66939059,I1,Box,Box,container
66939059,I1,Waffle,Waffle,flat
66939059,I1,Plate,Plate,flat
66939059,I1,Tiles,tile,flat
66939059,I1,Tissues,Tissue,flat
66939059,I1,Notebook,Notebook,flat
66939059,I1,Side Table,Side Table,structural
12397215,I1,dice,dice,game
12397215,I1,box,box,container
12397215,I1,window,window,structural
12397215,I1,matchbook,matchbook,flat
12397215,I1,saltine cracker,saltine cracker,flat
12397215,I1,half a graham cracker,graham cracker,flat
12397215,I1,compact disk case,CD/DVD case,container
12397215,I1,meal,meal,clever
12397215,I1,root,square root,clever
12397215,I1,cube,cube,shape
12397215,I1,childrens book,childrens book,flat
12397215,I1,slice of cheese,cheese slice,flat
12397215,I1,some slices of bread,slice of bread,flat
12397215,I1,trisquit,triscuit,flat
12397215,I1,wheat thin,wheat thin,flat
12397215,I1,blanket,blanket,flat
12397215,I1,rug,rug,flat
12397215,I1,mouse pad,mousepad,flat
12397215,I1,couch cushion,couch cushion,structural
12397215,I1,throw pillow,throw pillow,structural
12397215,I1,piece of tape,piece of tape,flat
12397215,I1,some paper,paper,flat
12398025,I1,box,box,container
12398025,I1,book,book,flat
12398025,I1,desk,desk,structural
12398025,I1,table,table,structural
88464872,I1,Box,Box,container
88464872,I1,book,book,flat
88464872,I1,piece of paper,paper,flat
88464872,I1,picture frame,photo frame,structural
88464872,I1,comforter,comforter,flat
88464872,I1,blanket,blanket,flat
88464872,I1,basket,basket,container
88464872,I1,calendar,calendar,flat
88464872,I1,camera,camera,technology
88464872,I1,DVD,DVD,container
24871846,I1,chess board,chess board,game
24871846,I1,tiles,tile,flat
24871846,I1, cushion,cushion,flat
35835645,I1,box,box,container
35835645,I1,baskets,basket,container
35835645,I1,some envelopes,envelope,flat
35835645,I1,cartons at the supermarket,carton,container
35835645,I1,pads of paper,pads of paper,flat
35835645,I1,some picture frames,photo frame,structural
63446585,I1,books,book,flat
63446585,I1,blankets,blanket,flat
63446585,I1,"some people (like ""it hip to be a square)",hip to be a square,clever
63446585,I1,chocolate bars,chocolate bar,shape
63446585,I1,portraits,portrait,flat
63446585,I1,many pictures,photo,flat
63446585,I1,windows,window,structural
63446585,I1,doors,door,structural
63446585,I1,"televisions,",television,technology
63446585,I1,mirrors,mirror,flat
63446585,I1,shoe box  tops,shoe box tops,container
63446585,I1,pillows,pillow,structural
63446585,I1,building,building,structural
63446585,I1,bread,bread,flat
63446585,I1,soap,soap,shape
63446585,I1,game boxes,game box,container
53207172,I1,tv,television,technology
53207172,I1,book,book,flat
53207172,I1,laptop,laptop,technology
53207172,I1,cards,card,flat
53207172,I1,posters,posters,flat
53207172,I1,boxes,box,container
53207172,I1,pillows,pillow,structural
53207172,I1,balnkets,blanket,flat
53207172,I1,crackers,cracker,flat
53207172,I1,paper,paper,flat
53207172,I1,windows,window,structural
24179502,I1,boxes,box,container
24179502,I1,blocks,block,shape
24179502,I1,watches,watch,flat
70644771,I1,Box,Box,container
70644771,I1,Picture Frame,photo Frame,structural
70644771,I1,WIndow,WIndow,structural
28825165,I1,box,box,container
28825165,I1,stove,stove,container
28825165,I1,counter top,counter,structural
28825165,I1,table,table,structural
28825165,I1,blocks,block,shape
28825165,I1,cake pan,cake pan,container
28825165,I1,picture frame,photo frame,structural
28825165,I1,paper,paper,flat
28825165,I1,magnet,magnet,flat
28825165,I1,bed,bed,structural
28825165,I1,pot holder,pot holder,flat
28825165,I1,wash cloth,wash cloth,flat
28982752,I1,table,table,structural
28982752,I1,pizza box,pizza box,container
28982752,I1,mousepad,mousepad,flat
28982752,I1,intersection,intersection,flat
28982752,I1,window,window,structural
35426847,I1,houses,house,structural
35426847,I1,blocks,block,shape
35426847,I1,books,book,flat
35426847,I1,cubes,cube,shape
98736839,I1,box,box,container
98736839,I1,rubix cube,Rubik's cube,game
47081011,I1,Windows,window,structural
47081011,I1,sandwich bread,sandwich,flat
47081011,I1,floor tiles,floor tile,flat
47081011,I1,origami paper,origami paper,flat
47081011,I1,the end of a 4x4 board,board,structural
47081011,I1,8x8 brownie pan,brownie pan,container
76579783,I1,box,box,container
76579783,I1,block,block,shape
76579783,I1,house,house,structural
76579783,I1,table,table,structural
34440096,I1,computer,computer,technology
34440096,I1,tv,television,technology
34440096,I1,box,box,container
34440096,I1,dice,dice,game
59757912,I1,chair,chair,structural
59757912,I1,desk\,desk,structural
87764470,I1,plate,plate,flat
87764470,I1,pan,pan,container
87764470,I1,nut,nut,shape
87764470,I1,picture,photo,flat
87764470,I1,screen,screen,technology
87764470,I1,vent,vent,shape
32905833,I1,paper towels,paper towel,flat
32905833,I1,foreign coins,foreign coin,shape
32905833,I1,windows,window,structural
86414223,I1,dice,dice,game
58246346,I1,box,box,container
58246346,I1,dice,dice,game
87459515,I1,tv,television,technology
87459515,I1,container,container,container
87459515,I1,rectangle,rectangle,shape
87459515,I1,windows,window,structural
87459515,I1,desk,desk,structural
87459515,I1,door,door,structural
87459515,I1,oil can,oil can,container
87459515,I1,chair seat,chair,structural
87459515,I1,pillow,pillow,structural
87459515,I1,tablet,tablet,technology
74175708,I1,box,box,container
74175708,I1,book,book,flat
74175708,I1,window,window,structural
74175708,I1,picture,photo,flat
74175708,I1,tv,television,technology
74175708,I1,basketbal backboard,basketball backboard,structural
74175708,I1,table,table,structural
74175708,I1,block,block,shape
74175708,I1,tiles,tile,flat
74175708,I1,picture frame,photo frame,structural
72467147,I1,box,box,container
72467147,I1,tiles,tile,flat
72467147,I1,books,book,flat
72467147,I1,picture frame,photo frame,structural
55631467,I1,Television,Television,technology
55631467,I1,Milk crate ,Milk crate,container
55631467,I1,Box,Box,container
55631467,I1,Table,Table,structural
55631467,I1,Tile,Tile,flat
94290126,I1,box,box,container
94290126,I1,window,window,structural
94290126,I1,teeth,teeth,shape
94290126,I1,fire place,fireplace,structural
94290126,I1,pictures,photo,flat
94290126,I1,frames,frame,structural
94290126,I1,outlets,outlet,flat
94290126,I1,paper,paper,flat
94290126,I1,oragami paper,origami paper,flat
94290126,I1,cabinets,cabinet,container
94290126,I1,butter,butter,flat
99754236,I1,peg,peg,clever
65236322,I1,boxes,box,container
65236322,I1,houses,house,structural
65236322,I1,tves,television,technology
30291580,I1,television,television,technology
